NORMALIZED_TIME, NORMALIZED_UNCERTAINTY
9.079983976498864212e-03,9.420317878843610382e-01
9.213513152623848887e-03,9.414627300415743250e-01
9.347042328748831827e-03,9.406176080187000910e-01
9.480571504873814767e-03,9.400524837880082085e-01
9.614100680998797707e-03,9.389250080794607767e-01
9.747629857123782382e-03,9.383637585804320835e-01
9.881159033248765322e-03,9.372482602174642130e-01
1.001468820937374826e-02,9.364272155493406080e-01
1.014821738549873120e-02,9.356084854592344735e-01
1.028174656162371414e-02,9.353352370603403854e-01
1.041527573774869882e-02,9.345120290922509509e-01
1.054880491387368176e-02,9.334095389095045103e-01
1.068233408999866470e-02,9.322796608086544312e-01
1.081586326612364764e-02,9.314216495382336980e-01
1.094939244224863058e-02,9.305680506978589728e-01
1.108292161837361525e-02,9.299926742733657381e-01
1.121645079449859819e-02,9.291403440191750018e-01
1.134997997062358113e-02,9.285632541539923235e-01
1.148350914674856407e-02,9.276979901717736787e-01
1.161703832287354701e-02,9.265559559349729746e-01
1.175056749899853169e-02,9.254425574015230360e-01
1.188409667512351463e-02,9.246046591233189060e-01
1.201762585124849757e-02,9.237747474664748104e-01
1.215115502737348051e-02,9.232433106510663512e-01
1.228468420349846518e-02,9.221834212585574564e-01
1.241821337962344812e-02,9.213593295979473075e-01
1.255174255574843106e-02,9.205523740588026360e-01
1.268527173187341400e-02,9.200142269000450845e-01
1.281880090799839694e-02,9.192016180659826619e-01
1.295233008412338162e-02,9.186737265738494917e-01
1.308585926024836456e-02,9.181454459935909362e-01
1.321938843637334750e-02,9.176254385481757980e-01
1.335291761249833044e-02,9.165847673371431137e-01
1.348644678862331338e-02,9.157860998790253726e-01
1.361997596474829805e-02,9.150135781480330799e-01
1.375350514087328099e-02,9.142337809747574928e-01
1.388703431699826393e-02,9.132094248241651169e-01
1.402056349312324687e-02,9.124321127975558721e-01
1.415409266924823155e-02,9.113430059353450075e-01
1.428762184537321449e-02,9.105141208655084251e-01
1.442115102149819743e-02,9.096742290539862053e-01
1.455468019762318037e-02,9.085912953422878857e-01
1.468820937374816331e-02,9.077777080868858484e-01
1.482173854987314798e-02,9.072378781449902396e-01
1.495526772599813092e-02,9.069726112930317496e-01
1.508879690212311386e-02,9.059168544322279137e-01
1.522232607824809680e-02,9.048375293214467874e-01
1.535585525437307974e-02,9.042921370720184981e-01
