NORMALIZED_TIME, NORMALIZED_UNCERTAINTY
1.335914811229428900e-01,6.121136740163307666e-01
1.345595353339787137e-01,6.083209779249930671e-01
1.355275895450145096e-01,6.054762983306671842e-01
1.364956437560503333e-01,6.016834518160771861e-01
1.374636979670861570e-01,5.997855008735710758e-01
1.384317521781219806e-01,5.959935757541543477e-01
1.393998063891578043e-01,5.921998044274092710e-01
1.403678606001936002e-01,5.884080903283677166e-01
1.413359148112294239e-01,5.836696042919982119e-01
1.423039690222652476e-01,5.798771849008916845e-01
1.432720232333010713e-01,5.779800918325056491e-01
1.442400774443368949e-01,5.770311864148339742e-01
1.452081316553726908e-01,5.732384512600998683e-01
1.461761858664085145e-01,5.703930820116902556e-01
1.471442400774443382e-01,5.665993545310868962e-01
1.481122942884801619e-01,5.628064038620587128e-01
1.490803484995159855e-01,5.599613304362099919e-01
1.500484027105517815e-01,5.580639094794161981e-01
1.510164569215876051e-01,5.552199258766228329e-01
1.519845111326234288e-01,5.523745947698666114e-01
1.529525653436592525e-01,5.485822321657266576e-01
1.539206195546950762e-01,5.466846707065642352e-01
1.548886737657308721e-01,5.428933252996056558e-01
1.558567279767666958e-01,5.391004726193556751e-01
1.568247821878025194e-01,5.362543035338342978e-01
1.577928363988383431e-01,5.343567641730792017e-01
1.587608906098741668e-01,5.315111386841179231e-01
1.597289448209099627e-01,5.286664641325800051e-01
1.606969990319457864e-01,5.258207518259349067e-01
1.616650532429816101e-01,5.229750412064609888e-01
1.626331074540174337e-01,5.220242276993082298e-01
1.636011616650532297e-01,5.210743123081430506e-01
1.645692158760890533e-01,5.191765880278236267e-01
1.655372700871248770e-01,5.153830028797193874e-01
1.665053242981607007e-01,5.125364880817261382e-01
1.674733785091965244e-01,5.096905061287645422e-01
1.684414327202323203e-01,5.058968099931213658e-01
1.694094869312681439e-01,5.030506636837680512e-01
1.703775411423039676e-01,4.992583009380204828e-01
1.713455953533397913e-01,4.954654663712664830e-01
1.723136495643756150e-01,4.926201967664424752e-01
1.732817037754114109e-01,4.888282976786804679e-01
1.742497579864472346e-01,4.850356483865395640e-01
1.752178121974830582e-01,4.831378701335851122e-01
1.761858664085188819e-01,4.802928015050904609e-01
1.771539206195547056e-01,4.765016558445316353e-01
1.781219748305905015e-01,4.727089641131299591e-01
1.790900290416263252e-01,4.708106074702022581e-01
1.800580832526621489e-01,4.689147921321871193e-01
1.810261374636979725e-01,4.679657434863468413e-01
1.819941916747337962e-01,4.660674397752584963e-01
1.829622458857695921e-01,4.632211425783362979e-01
1.839303000968054158e-01,4.613227026571553591e-01
1.848983543078412395e-01,4.575307282182542457e-01
1.858664085188770632e-01,4.556337858997692725e-01
1.868344627299128868e-01,4.527894941890998060e-01
1.878025169409486828e-01,4.499444979278106049e-01
1.887705711519845064e-01,4.461503028719096542e-01
1.897386253630203301e-01,4.433037512644608658e-01
1.907066795740561538e-01,4.385626540323834810e-01
1.916747337850919775e-01,4.357156124287597243e-01
1.926427879961277734e-01,4.319230714098730717e-01
1.936108422071635971e-01,4.271833605995618011e-01
1.945788964181994207e-01,4.252861184394626237e-01
1.955469506292352444e-01,4.224408582038409743e-01
1.965150048402710681e-01,4.186473279584204121e-01
1.974830590513068640e-01,4.148527291537500994e-01
1.984511132623426877e-01,4.120071438896928395e-01
1.994191674733785113e-01,4.082145653554274944e-01
2.003872216844143350e-01,4.053677480339620831e-01
2.013552758954501587e-01,4.015740820453666537e-01
2.023233301064859546e-01,3.977826251100485822e-01
2.032913843175217783e-01,3.939907374928334205e-01
2.042594385285576020e-01,3.930396390658066341e-01
2.052274927395934256e-01,3.901939368293228516e-01
2.061955469506292216e-01,3.864007927061395287e-01
2.071636011616650452e-01,3.845039879251499482e-01
2.081316553727008689e-01,3.835554709533352535e-01
2.090997095837366926e-01,3.816586418421245019e-01
2.100677637947725163e-01,3.807095837973675234e-01
2.110358180058083122e-01,3.769177388356148017e-01
2.120038722168441359e-01,3.731245430026675081e-01
2.129719264278799595e-01,3.702789974819231111e-01
2.139399806389157832e-01,3.674346011231343634e-01
2.149080348499516069e-01,3.636432480113243049e-01
2.158760890609874028e-01,3.607976920004701271e-01
2.168441432720232265e-01,3.589013261684549372e-01
2.178121974830590502e-01,3.579517108714613816e-01
2.187802516940948738e-01,3.560543801839912703e-01
2.197483059051306975e-01,3.513150027434435718e-01
2.207163601161664934e-01,3.475214258040260074e-01
2.216844143272023171e-01,3.446765604577097242e-01
2.226524685382381408e-01,3.427779971197427722e-01
2.236205227492739644e-01,3.408808596283010028e-01
2.245885769603097881e-01,3.399316402812369020e-01
2.255566311713455840e-01,3.361387551643538751e-01
2.265246853823814077e-01,3.342430504656461188e-01
2.274927395934172314e-01,3.323456855824586942e-01
2.284607938044530551e-01,3.285526385970432006e-01
2.294288480154888787e-01,3.257073454516375977e-01
2.303969022265246747e-01,3.228629521544902348e-01
2.313649564375604983e-01,3.219132285827196460e-01
2.323330106485963220e-01,3.181205497007056904e-01
2.333010648596321457e-01,3.162225919159788456e-01
2.342691190706679694e-01,3.143248224706916560e-01
2.352371732817037653e-01,3.133746525344401901e-01
2.362052274927395890e-01,3.114772088076383505e-01
2.371732817037754126e-01,3.086333334632093695e-01
2.381413359148112363e-01,3.067348908590097900e-01
2.391093901258470600e-01,3.029420760654376599e-01
2.400774443368828559e-01,2.991484896927157910e-01
2.410454985479186796e-01,2.963028228139424902e-01
2.420135527589545033e-01,2.934570709499840224e-01
2.429816069699903269e-01,2.915589967301814300e-01
2.439496611810261506e-01,2.896605713361204981e-01
2.449177153920619465e-01,2.868139075465914734e-01
2.458857696030977702e-01,2.849154282432539431e-01
2.468538238141335939e-01,2.830169159070958229e-01
2.478218780251694175e-01,2.820684973845565824e-01
2.487899322362052412e-01,2.801731928156731000e-01
2.497579864472410371e-01,2.782753404767313032e-01
2.507260406582768608e-01,2.773257261913174565e-01
2.516940948693126567e-01,2.744808818649202009e-01
2.526621490803485082e-01,2.725840629886365774e-01
2.536302032913843041e-01,2.706878165469729369e-01
2.545982575024201555e-01,2.668949377459193251e-01
2.555663117134559514e-01,2.630999353860268841e-01
2.565343659244917474e-01,2.612039056265901271e-01
2.575024201355275988e-01,2.593064336368774425e-01
2.584704743465633947e-01,2.555127919986166507e-01
2.594385285575992461e-01,2.517191644522102645e-01
2.604065827686350421e-01,2.488725755892928770e-01
2.613746369796708380e-01,2.450798035476304260e-01
2.623426911907066894e-01,2.431813360174787941e-01
2.633107454017424853e-01,2.393869625523305511e-01
2.642787996127783368e-01,2.384375229751875269e-01
2.652468538238141327e-01,2.365407257889165504e-01
2.662149080348499286e-01,2.346432828324533648e-01
2.671829622458857800e-01,2.336945772072109850e-01
2.681510164569215759e-01,2.317967569259780647e-01
2.691190706679574274e-01,2.308458124242181719e-01
2.700871248789932233e-01,2.289481732955382653e-01
2.710551790900290192e-01,2.279986076327424338e-01
2.720232333010648706e-01,2.270493975675732801e-01
2.729912875121006666e-01,2.260998310278050372e-01
2.739593417231365180e-01,2.223063866661581511e-01
2.749273959341723139e-01,2.194625380328618369e-01
2.758954501452081098e-01,2.185143733951419309e-01
2.768635043562439613e-01,2.175636875131556625e-01
2.778315585672797572e-01,2.147202538971317576e-01
2.787996127783156086e-01,2.109262711298499904e-01
2.797676669893514045e-01,2.090282059943390225e-01
2.807357212003872005e-01,2.061829497418641854e-01
2.817037754114230519e-01,2.023917137693787283e-01
2.826718296224588478e-01,2.004934329396374504e-01
2.836398838334946992e-01,1.995429155378908026e-01
2.846079380445304952e-01,1.985918304897712205e-01
2.855759922555662911e-01,1.966940854931515659e-01
2.865440464666021425e-01,1.947964100950192456e-01
2.875121006776379384e-01,1.910024026339218195e-01
2.884801548886737899e-01,1.900521706673934663e-01
2.894482090997095858e-01,1.881552721305639886e-01
2.904162633107453817e-01,1.872052260846530647e-01
2.913843175217812331e-01,1.853082286896144681e-01
2.923523717328170290e-01,1.843596854141086594e-01
2.933204259438528805e-01,1.834115042677219032e-01
2.942884801548886764e-01,1.824625428850699116e-01
2.952565343659244723e-01,1.815134475076368714e-01
2.962245885769603237e-01,1.805609682660022364e-01
2.971926427879961197e-01,1.786631862085379940e-01
2.981606969990319711e-01,1.767665510725146827e-01
2.991287512100677670e-01,1.758166951641581544e-01
3.000968054211035629e-01,1.748659954056246690e-01
3.010648596321394144e-01,1.739146565814327916e-01
3.020329138431752103e-01,1.729653868375336800e-01
3.030009680542110617e-01,1.720157137768364430e-01
3.039690222652468576e-01,1.710665279597125832e-01
3.049370764762826536e-01,1.701174173242678556e-01
3.059051306873185050e-01,1.691675089244610852e-01
3.068731848983543009e-01,1.672693440767725748e-01
