NORMALIZED_TIME, NORMALIZED_UNCERTAINTY
5.134017869049206130e-03,9.414418020014118094e-01
5.200693425790105587e-03,9.409292742664839837e-01
5.267368982531004176e-03,9.403472104916680285e-01
5.334044539271902766e-03,9.392939894903353792e-01
5.400720096012801355e-03,9.392927726774737973e-01
5.467395652753700812e-03,9.392924444284468377e-01
5.534071209494599401e-03,9.392922138541326404e-01
5.600746766235497991e-03,9.392920333140124534e-01
5.667422322976396580e-03,9.392918311320856972e-01
5.734097879717296037e-03,9.392916911433084604e-01
5.800773436458194626e-03,9.382167072174000255e-01
5.867448993199093216e-03,9.382157837019767799e-01
5.934124549939991805e-03,9.382150551012319317e-01
6.000800106680890394e-03,9.376552846362253835e-01
6.067475663421789851e-03,9.376546977343900302e-01
6.134151220162688441e-03,9.371249065110287546e-01
6.200826776903587030e-03,9.371243089316617647e-01
6.267502333644485620e-03,9.360218201747028122e-01
6.334177890385385076e-03,9.354860309125533346e-01
6.400853447126283666e-03,9.349754027363572639e-01
6.467529003867182255e-03,9.339167502387609732e-01
6.534204560608080845e-03,9.339163275967291566e-01
6.600880117348979434e-03,9.339161618830458256e-01
6.667555674089878891e-03,9.339160580278801360e-01
6.734231230830777480e-03,9.339159523448046230e-01
6.800906787571676070e-03,9.333641603521475316e-01
6.867582344312574659e-03,9.254091144865709273e-01
6.934257901053474116e-03,9.226302618727336702e-01
7.000933457794372705e-03,9.221205772472484963e-01
7.067609014535271295e-03,9.221191237675773200e-01
7.134284571276169884e-03,9.221184182711522626e-01
7.200960128017069341e-03,9.216391007058943874e-01
7.267635684757967930e-03,9.211280667847913106e-01
7.334311241498866520e-03,9.206414385135790468e-01
7.400986798239765109e-03,9.191855651354798873e-01
7.467662354980663698e-03,9.191842749451388794e-01
7.534337911721563155e-03,9.191837462057093067e-01
7.601013468462461745e-03,9.191834447426342480e-01
7.667689025203360334e-03,9.187133245445020524e-01
7.734364581944258923e-03,9.182297698073813574e-01
7.801040138685158380e-03,9.177355543255713011e-01
7.867715695426056102e-03,9.173025270810105658e-01
7.934391252166956426e-03,9.168335438037773510e-01
8.001066808907855016e-03,9.168328547282103003e-01
8.067742365648753605e-03,9.163725902346470109e-01
8.134417922389652195e-03,9.159250097854040318e-01
8.201093479130550784e-03,9.149440373048320918e-01
8.267769035871449373e-03,9.144815796802674424e-01
8.334444592612347963e-03,9.134704344964789113e-01
8.401120149353246552e-03,9.134693519146666052e-01
8.467795706094145142e-03,9.134688830038544261e-01
8.534471262835045466e-03,9.129196042542150336e-01
8.601146819575944055e-03,9.129189212560726574e-01
8.667822376316842645e-03,9.129186684645194116e-01
8.734497933057741234e-03,9.124668881567018497e-01
